Orthogroup,Pfam_ID,Pfam_NAME,Specific_Pfam_Count,Pfam_Specific_Rate
OG0001275,PF00270.32,DEAD,173,0.5
OG0001275,PF00271.34,Helicase_C,173,0.5
OG0001276,PF00892.23,EamA,188,1
OG0001277,PF07963.15,N_methyl,145,1
OG0001278,PF13673.10,Acetyltransf_10,75,0.42857142857142855
OG0001278,PF13508.10,Acetyltransf_7,65,0.37142857142857144
OG0001278,PF00583.28,Acetyltransf_1,35,0.2
OG0001279,PF14393.9,DUF4422,170,1
OG0001280,PF13442.9,Cytochrome_CBB3,141,0.815028901734104
OG0001280,PF00034.24,Cytochrom_C,32,0.18497109826589594
OG0001281,PF00576.24,Transthyretin,173,1
OG0001282,PF00561.23,Abhydrolase_1,167,0.9823529411764705
OG0001282,PF12146.11,Hydrolase_4,3,0.01764705882352941
OG0001283,PF03747.17,ADP_ribosyl_GH,170,1
OG0001284,PF07345.14,DUF1476,171,1
OG0001285,PF13664.9,DUF4149,170,1
OG0001286,PF06108.15,DUF952,169,1
OG0001287,PF05721.16,PhyH,167,1
OG0001288,PF13778.9,DUF4174,40,0.975609756097561
OG0001288,PF07963.15,N_methyl,1,0.024390243902439025
OG0001289,PF04773.16,FecR,164,1
OG0001290,PF02826.22,2-Hacid_dh_C,164,0.5290322580645161
OG0001290,PF00389.33,2-Hacid_dh,146,0.47096774193548385
OG0001291,PF08546.14,ApbA_C,163,0.5015384615384615
OG0001291,PF02558.19,ApbA,162,0.49846153846153846
OG0001292,PF01757.25,Acyl_transf_3,146,0.5863453815261044
OG0001292,PF19040.3,SGNH,103,0.41365461847389556
OG0001293,PF05292.14,MCD,161,0.503125
OG0001293,PF17408.5,MCD_N,159,0.496875
OG0001295,PF01717.21,Meth_synt_2,170,1
OG0001296,PF08925.14,DUF1907,162,1
OG0001297,PF13640.9,2OG-FeII_Oxy_3,157,1
OG0001299,PF13407.9,Peripla_BP_4,159,0.99375
OG0001299,PF09084.14,NMT1,1,0.00625
OG0001300,PF00578.24,AhpC-TSA,158,0.5
OG0001300,PF10417.12,1-cysPrx_C,158,0.5
OG0001301,PF13181.9,TPR_8,160,0.4
OG0001301,PF00515.31,TPR_1,89,0.2225
OG0001301,PF13432.9,TPR_16,50,0.125
OG0001301,PF13431.9,TPR_17,37,0.0925
OG0001301,PF01075.20,Glyco_transf_9,34,0.085
OG0001301,PF13414.9,TPR_11,12,0.03
OG0001301,PF12895.10,ANAPC3,6,0.015
OG0001301,PF14559.9,TPR_19,4,0.01
OG0001301,PF13176.9,TPR_7,3,0.0075
OG0001301,PF13424.9,TPR_12,3,0.0075
OG0001301,PF07719.20,TPR_2,1,0.0025
OG0001301,PF13174.9,TPR_6,1,0.0025
OG0001302,PF01799.23,Fer2_2,156,0.32842105263157895
OG0001302,PF00111.30,Fer2,152,0.32
OG0001302,PF03450.20,CO_deh_flav_C,78,0.16421052631578947
OG0001302,PF00941.24,FAD_binding_5,77,0.16210526315789472
OG0001302,PF01315.25,Ald_Xan_dh_C,6,0.01263157894736842
OG0001302,PF02738.21,MoCoBD_1,6,0.01263157894736842
OG0001303,PF09834.12,DUF2061,158,1
OG0001304,PF05025.16,RbsD_FucU,158,1
OG0001306,PF02548.18,Pantoate_transf,158,1
OG0001308,PF08811.14,DUF1800,157,1
OG0001309,PF08666.15,SAF,105,0.6140350877192983
OG0001309,PF01408.25,GFO_IDH_MocA,54,0.3157894736842105
OG0001309,PF03447.19,NAD_binding_3,12,0.07017543859649122
OG0001310,PF05721.16,PhyH,153,1
OG0001311,PF12680.10,SnoaL_2,153,1
OG0001313,PF01554.21,MatE,297,1
OG0001314,PF07394.15,DUF1501,153,0.9807692307692307
OG0001314,PF10518.12,TAT_signal,3,0.019230769230769232
OG0001315,PF01266.27,DAO,151,1
OG0001317,PF04069.15,OpuAC,150,1
OG0001318,PF03190.18,Thioredox_DsbH,143,1
OG0001320,PF13231.9,PMT_2,3,1
OG0001321,PF05050.15,Methyltransf_21,91,1
OG0001322,PF00528.25,BPD_transp_1,141,1
OG0001323,PF06808.15,DctM,397,1
OG0001324,PF07366.15,SnoaL,210,1
OG0001326,PF00528.25,BPD_transp_1,142,1
OG0001327,PF00528.25,BPD_transp_1,142,1
OG0001328,PF01547.28,SBP_bac_1,141,1
OG0001330,PF00005.30,ABC_tran,274,1
OG0001331,PF00487.27,FA_desaturase,139,1
OG0001332,PF04290.15,DctQ,137,1
OG0001333,PF04295.16,GD_AH_C,138,0.5092250922509225
OG0001333,PF08666.15,SAF,133,0.4907749077490775
OG0001334,PF07366.15,SnoaL,185,1
OG0001335,PF05099.16,TerB,137,0.556910569105691
OG0001335,PF00226.34,DnaJ,109,0.44308943089430897
OG0001337,PF07883.14,Cupin_2,135,1
OG0001338,PF13649.9,Methyltransf_25,103,0.7686567164179104
OG0001338,PF13489.9,Methyltransf_23,13,0.09701492537313433
OG0001338,PF13847.9,Methyltransf_31,9,0.06716417910447761
OG0001338,PF08241.15,Methyltransf_11,8,0.05970149253731343
OG0001338,PF05050.15,Methyltransf_21,1,0.007462686567164179
OG0001339,PF01408.25,GFO_IDH_MocA,131,0.5981735159817352
OG0001339,PF02894.20,GFO_IDH_MocA_C,88,0.4018264840182648
OG0001340,PF13419.9,HAD_2,134,1
OG0001341,PF01425.24,Amidase,133,1
OG0001342,PF13505.9,OMP_b-brl,21,1
OG0001344,PF12594.11,DUF3764,81,1
OG0001345,PF02826.22,2-Hacid_dh_C,132,0.8516129032258064
OG0001345,PF00389.33,2-Hacid_dh,23,0.14838709677419354
OG0001346,PF01370.24,Epimerase,71,0.9861111111111112
OG0001346,PF04321.20,RmlD_sub_bind,1,0.013888888888888888
OG0001347,PF00145.20,DNA_methylase,147,0.9671052631578947
OG0001347,PF12728.10,HTH_17,3,0.019736842105263157
OG0001347,PF07669.14,Eco57I,2,0.013157894736842105
OG0001348,PF00144.27,Beta-lactamase,128,1
OG0001350,PF03009.20,GDPD,130,1
OG0001351,PF04069.15,OpuAC,130,1
OG0001353,PF03473.20,MOSC,126,1
OG0001354,PF02777.21,Sod_Fe_C,129,0.50390625
OG0001354,PF00081.25,Sod_Fe_N,127,0.49609375
OG0001356,PF00144.27,Beta-lactamase,6,0.8571428571428571
OG0001356,PF05656.17,DUF805,1,0.14285714285714285
OG0001357,PF17768.4,RecJ_OB,123,0.33884297520661155
OG0001357,PF01368.23,DHH,120,0.3305785123966942
OG0001357,PF02272.22,DHHA1,120,0.3305785123966942
OG0001358,PF00496.25,SBP_bac_5,127,1
OG0001359,PF00288.29,GHMP_kinases_N,125,0.5387931034482759
OG0001359,PF08544.16,GHMP_kinases_C,106,0.45689655172413796
OG0001359,PF00571.31,CBS,1,0.004310344827586207
OG0001361,PF02653.19,BPD_transp_2,125,1
OG0001362,PF02608.17,Bmp,125,1
OG0001363,PF04828.17,GFA,124,1
OG0001365,PF00128.27,Alpha-amylase,118,1
OG0001366,PF00383.26,dCMP_cyt_deam_1,88,0.7096774193548387
OG0001366,PF14437.9,MafB19-deam,36,0.2903225806451613
OG0001367,PF01966.25,HD,123,1
OG0001368,PF02653.19,BPD_transp_2,123,1
OG0001369,PF03547.21,Mem_trans,239,1
OG0001371,PF13472.9,Lipase_GDSL_2,2,1
OG0001372,PF01786.20,AOX,122,0.991869918699187
OG0001372,PF06966.15,DUF1295,1,0.008130081300813009
OG0001374,PF01230.26,HIT,121,0.9918032786885246
OG0001374,PF13673.10,Acetyltransf_10,1,0.00819672131147541
OG0001375,PF03009.20,GDPD,121,1
OG0001376,PF02627.23,CMD,121,1
OG0001377,PF01467.29,CTP_transf_like,103,0.5099009900990099
OG0001377,PF00294.27,PfkB,99,0.4900990099009901
OG0001378,PF01019.24,G_glu_transpept,121,1
OG0001379,PF01370.24,Epimerase,118,1
OG0001380,PF01408.25,GFO_IDH_MocA,118,0.5042735042735043
OG0001380,PF02894.20,GFO_IDH_MocA_C,116,0.49572649572649574
OG0001382,PF13231.9,PMT_2,48,0.9795918367346939
OG0001382,PF02366.21,PMT,1,0.02040816326530612
OG0001383,PF00892.23,EamA,226,1
OG0001384,PF13442.9,Cytochrome_CBB3,117,1
OG0001385,PF02625.19,XdhC_CoxI,116,1
OG0001388,PF00403.29,HMA,40,1
OG0001389,PF06441.15,EHN,111,1
OG0001390,PF09335.14,SNARE_assoc,113,1
OG0001391,PF13478.9,XdhC_C,112,1
OG0001392,PF07726.14,AAA_3,112,0.5
OG0001392,PF17863.4,AAA_lid_2,112,0.5
OG0001394,PF07611.14,DUF1574,2,1
OG0001395,PF14832.9,Tautomerase_3,111,1
OG0001396,PF02630.17,SCO1-SenC,110,1
OG0001398,PF04828.17,GFA,108,1
OG0001399,PF01882.21,DUF58,35,1
OG0001400,PF11992.11,TgpA_N,107,0.5023474178403756
OG0001400,PF01841.22,Transglut_core,106,0.49765258215962443
OG0001401,PF04055.24,Radical_SAM,104,0.46017699115044247
OG0001401,PF13186.9,SPASM,94,0.415929203539823
OG0001401,PF13394.9,Fer4_14,21,0.09292035398230089
OG0001401,PF13353.9,Fer4_12,7,0.030973451327433628
OG0001402,PF00892.23,EamA,99,1
OG0001403,PF13412.9,HTH_24,104,0.9541284403669725
OG0001403,PF02002.20,TFIIE_alpha,1,0.009174311926605505
OG0001403,PF04055.24,Radical_SAM,1,0.009174311926605505
OG0001403,PF13186.9,SPASM,1,0.009174311926605505
OG0001403,PF13394.9,Fer4_14,1,0.009174311926605505
OG0001403,PF14947.9,HTH_45,1,0.009174311926605505
OG0001405,PF00534.23,Glycos_transf_1,103,0.824
OG0001405,PF13439.9,Glyco_transf_4,21,0.168
OG0001405,PF13524.9,Glyco_trans_1_2,1,0.008
OG0001406,PF00528.25,BPD_transp_1,97,1
OG0001407,PF13416.9,SBP_bac_8,103,1
OG0001409,PF01075.20,Glyco_transf_9,92,1
OG0001410,PF01547.28,SBP_bac_1,101,0.9901960784313726
OG0001410,PF13416.9,SBP_bac_8,1,0.00980392156862745
OG0001411,PF11071.11,Nuc_deoxyri_tr3,102,1
OG0001413,PF01323.23,DSBA,101,1
OG0001415,PF00266.22,Aminotran_5,100,1
OG0001416,PF08139.15,LPAM_1,1,1
OG0001417,PF00116.23,COX2,100,1
OG0001418,PF01266.27,DAO,100,1
OG0001420,PF01565.26,FAD_binding_4,97,0.27323943661971833
OG0001420,PF02913.22,FAD-oxidase_C,96,0.2704225352112676
OG0001420,PF13183.9,Fer4_8,96,0.2704225352112676
OG0001420,PF02754.19,CCG,66,0.18591549295774648
OG0001421,PF03626.17,COX4_pro,99,1
OG0001422,PF01263.23,Aldose_epim,98,1
OG0001424,PF16254.8,DUF4910,94,0.3357142857142857
OG0001424,PF09940.12,DUF2172,91,0.325
OG0001424,PF16221.8,HTH_47,82,0.29285714285714287
OG0001424,PF04389.20,Peptidase_M28,10,0.03571428571428571
OG0001424,PF02348.22,CTP_transf_3,2,0.007142857142857143
OG0001424,PF01041.20,DegT_DnrJ_EryC1,1,0.0035714285714285713
OG0001425,PF05656.17,DUF805,95,1
OG0001426,PF04290.15,DctQ,96,1
OG0001427,PF00510.21,COX3,31,1
OG0001428,PF01522.24,Polysacc_deac_1,94,1
OG0001429,PF01522.24,Polysacc_deac_1,94,1
OG0001431,PF08238.15,Sel1,191,0.9947916666666666
OG0001431,PF13365.9,Trypsin_2,1,0.005208333333333333
OG0001432,PF00583.28,Acetyltransf_1,95,1
OG0001433,PF03561.18,Allantoicase,185,1
OG0001437,PF04143.17,Sulf_transp,94,1
OG0001438,PF20398.1,DUF6691,86,0.9148936170212766
OG0001438,PF04143.17,Sulf_transp,8,0.0851063829787234
OG0001439,PF04115.15,Ureidogly_lyase,93,1
OG0001440,PF02775.24,TPP_enzyme_C,93,0.33574007220216606
OG0001440,PF00205.25,TPP_enzyme_M,92,0.33212996389891697
OG0001440,PF02776.21,TPP_enzyme_N,92,0.33212996389891697
OG0001442,PF01583.23,APS_kinase,90,0.9090909090909091
OG0001442,PF00009.30,GTP_EFTU,9,0.09090909090909091
OG0001444,PF00676.23,E1_dh,91,0.978494623655914
OG0001444,PF02775.24,TPP_enzyme_C,1,0.010752688172043012
OG0001444,PF02779.27,Transket_pyr,1,0.010752688172043012
OG0001446,PF00534.23,Glycos_transf_1,85,0.8947368421052632
OG0001446,PF13439.9,Glyco_transf_4,5,0.05263157894736842
OG0001446,PF13692.9,Glyco_trans_1_4,4,0.042105263157894736
OG0001446,PF13477.9,Glyco_trans_4_2,1,0.010526315789473684
OG0001448,PF01370.24,Epimerase,46,0.7076923076923077
OG0001448,PF16363.8,GDP_Man_Dehyd,14,0.2153846153846154
OG0001448,PF04321.20,RmlD_sub_bind,5,0.07692307692307693
OG0001450,PF01531.19,Glyco_transf_11,82,0.9879518072289156
OG0001450,PF00534.23,Glycos_transf_1,1,0.012048192771084338
OG0001451,PF00550.28,PP-binding,23,0.9583333333333334
OG0001451,PF13669.9,Glyoxalase_4,1,0.041666666666666664
OG0001452,PF01738.21,DLH,45,0.9782608695652174
OG0001452,PF08840.14,BAAT_C,1,0.021739130434782608
OG0001453,PF03575.20,Peptidase_S51,89,1
OG0001455,PF08241.15,Methyltransf_11,75,0.9259259259259259
OG0001455,PF13489.9,Methyltransf_23,5,0.06172839506172839
OG0001455,PF01209.21,Ubie_methyltran,1,0.012345679012345678
OG0001456,PF03992.19,ABM,86,1
OG0001457,PF10017.12,Methyltransf_33,88,1
OG0001458,PF00528.25,BPD_transp_1,89,0.7007874015748031
OG0001458,PF12911.10,OppC_N,38,0.2992125984251969
OG0001460,PF19576.2,Acyltransf_2,82,0.9318181818181818
OG0001460,PF01553.24,Acyltransferase,6,0.06818181818181818
OG0001461,PF03473.20,MOSC,54,1
OG0001462,PF00248.24,Aldo_ket_red,82,0.8723404255319149
OG0001462,PF13302.10,Acetyltransf_3,6,0.06382978723404255
OG0001462,PF02348.22,CTP_transf_3,5,0.05319148936170213
OG0001462,PF01370.24,Epimerase,1,0.010638297872340425
OG0001463,PF00534.23,Glycos_transf_1,77,0.9871794871794872
OG0001463,PF13439.9,Glyco_transf_4,1,0.01282051282051282
OG0001464,PF01493.22,GXGXG,86,1
OG0001465,PF00892.23,EamA,172,1
OG0001466,PF00528.25,BPD_transp_1,83,1
OG0001468,PF02585.20,PIG-L,73,0.9864864864864865
OG0001468,PF00534.23,Glycos_transf_1,1,0.013513513513513514
OG0001469,PF02397.19,Bac_transf,85,0.9550561797752809
OG0001469,PF13727.9,CoA_binding_3,4,0.0449438202247191
OG0001470,PF01638.20,HxlR,84,1
OG0001471,PF04577.17,Glyco_transf_61,84,1
OG0001472,PF02779.27,Transket_pyr,80,0.5714285714285714
OG0001472,PF02780.23,Transketolase_C,60,0.42857142857142855
OG0001473,PF04290.15,DctQ,82,1
OG0001474,PF20256.1,MoCoBD_2,82,0.3445378151260504
OG0001474,PF02738.21,MoCoBD_1,79,0.3319327731092437
OG0001474,PF01315.25,Ald_Xan_dh_C,77,0.3235294117647059
OG0001475,PF09349.13,OHCU_decarbox,83,1
OG0001476,PF01494.22,FAD_binding_3,83,1
OG0001477,PF11700.11,ATG22,85,1
OG0001478,PF13343.9,SBP_bac_6,82,1
OG0001479,PF20256.1,MoCoBD_2,81,0.36
OG0001479,PF01315.25,Ald_Xan_dh_C,72,0.32
OG0001479,PF02738.21,MoCoBD_1,72,0.32
OG0001481,PF13847.9,Methyltransf_31,50,0.352112676056338
OG0001481,PF13414.9,TPR_11,24,0.16901408450704225
OG0001481,PF00515.31,TPR_1,19,0.13380281690140844
OG0001481,PF13649.9,Methyltransf_25,18,0.1267605633802817
OG0001481,PF13181.9,TPR_8,14,0.09859154929577464
OG0001481,PF08241.15,Methyltransf_11,8,0.056338028169014086
OG0001481,PF13489.9,Methyltransf_23,4,0.028169014084507043
OG0001481,PF13424.9,TPR_12,2,0.014084507042253521
OG0001481,PF07719.20,TPR_2,1,0.007042253521126761
OG0001481,PF13374.9,TPR_10,1,0.007042253521126761
OG0001481,PF13432.9,TPR_16,1,0.007042253521126761
OG0001482,PF00596.24,Aldolase_II,79,0.5
OG0001482,PF13561.9,adh_short_C2,78,0.4936708860759494
OG0001482,PF00106.28,adh_short,1,0.006329113924050633
OG0001483,PF00248.24,Aldo_ket_red,82,1
OG0001484,PF06181.14,Urate_ox_N,81,0.9878048780487805
OG0001484,PF00156.30,Pribosyltran,1,0.012195121951219513
OG0001485,PF00528.25,BPD_transp_1,162,1
OG0001486,PF12804.10,NTP_transf_3,78,0.9873417721518988
OG0001486,PF00483.26,NTP_transferase,1,0.012658227848101266
OG0001487,PF00515.31,TPR_1,35,0.3181818181818182
OG0001487,PF13414.9,TPR_11,33,0.3
OG0001487,PF13181.9,TPR_8,27,0.24545454545454545
OG0001487,PF13424.9,TPR_12,7,0.06363636363636363
OG0001487,PF07719.20,TPR_2,3,0.02727272727272727
OG0001487,PF14559.9,TPR_19,2,0.01818181818181818
OG0001487,PF04733.17,Coatomer_E,1,0.00909090909090909
OG0001487,PF13176.9,TPR_7,1,0.00909090909090909
OG0001487,PF13432.9,TPR_16,1,0.00909090909090909
OG0001489,PF04290.15,DctQ,81,1
OG0001491,PF17803.4,Cadherin_4,537,0.5811688311688312
OG0001491,PF17963.4,Big_9,322,0.3484848484848485
OG0001491,PF14252.9,DUF4347,55,0.05952380952380952
OG0001491,PF05345.15,He_PIG,10,0.010822510822510822
OG0001492,PF01037.24,AsnC_trans_reg,80,0.5128205128205128
OG0001492,PF13412.9,HTH_24,76,0.48717948717948717
OG0001493,PF09928.12,DUF2160,80,1
OG0001494,PF05050.15,Methyltransf_21,6,1
OG0001496,PF00534.23,Glycos_transf_1,56,0.691358024691358
OG0001496,PF13439.9,Glyco_transf_4,11,0.13580246913580246
OG0001496,PF13692.9,Glyco_trans_1_4,11,0.13580246913580246
OG0001496,PF13524.9,Glyco_trans_1_2,3,0.037037037037037035
OG0001499,PF01547.28,SBP_bac_1,56,1
OG0001500,PF05199.16,GMC_oxred_C,72,0.6486486486486487
OG0001500,PF00732.22,GMC_oxred_N,24,0.21621621621621623
OG0001500,PF07992.17,Pyr_redox_2,6,0.05405405405405406
OG0001500,PF01494.22,FAD_binding_3,5,0.04504504504504504
OG0001500,PF13450.9,NAD_binding_8,3,0.02702702702702703
OG0001500,PF00890.27,FAD_binding_2,1,0.009009009009009009
OG0001501,PF20221.1,DUF6580,78,1
OG0001502,PF00535.29,Glycos_transf_2,26,0.9285714285714286
OG0001502,PF03071.18,GNT-I,1,0.03571428571428571
OG0001502,PF07021.15,MetW,1,0.03571428571428571
OG0001503,PF03150.17,CCP_MauG,78,0.9629629629629629
OG0001503,PF00034.24,Cytochrom_C,3,0.037037037037037035
OG0001504,PF08546.14,ApbA_C,77,0.5032679738562091
OG0001504,PF02558.19,ApbA,76,0.49673202614379086
OG0001505,PF00856.31,SET,61,1
OG0001508,PF01810.21,LysE,1,1
OG0001510,PF00224.24,PK,73,0.6239316239316239
OG0001510,PF02887.19,PK_C,44,0.37606837606837606
OG0001511,PF00884.26,Sulfatase,73,0.6293103448275862
OG0001511,PF16347.8,DUF4976,43,0.3706896551724138
OG0001512,PF02646.19,RmuC,75,1
OG0001514,PF00520.34,Ion_trans,75,1
OG0001515,PF12974.10,Phosphonate-bd,74,1
OG0001516,PF13231.9,PMT_2,29,1
OG0001517,PF02733.20,Dak1,74,1
OG0001518,PF05426.15,Alginate_lyase,74,1
OG0001519,PF13489.9,Methyltransf_23,65,0.9285714285714286
OG0001519,PF08241.15,Methyltransf_11,2,0.02857142857142857
OG0001519,PF08242.15,Methyltransf_12,1,0.014285714285714285
OG0001519,PF13649.9,Methyltransf_25,1,0.014285714285714285
OG0001519,PF13847.9,Methyltransf_31,1,0.014285714285714285
OG0001520,PF04055.24,Radical_SAM,71,0.6228070175438597
OG0001520,PF02310.22,B12-binding,43,0.37719298245614036
OG0001521,PF00111.30,Fer2,74,1
OG0001522,PF06240.16,COXG,73,1
OG0001523,PF00941.24,FAD_binding_5,73,0.9733333333333334
OG0001523,PF03450.20,CO_deh_flav_C,2,0.02666666666666667
OG0001524,PF01467.29,CTP_transf_like,70,0.56
OG0001524,PF13714.9,PEP_mutase,55,0.44
OG0001525,PF05694.14,SBP56,73,1
OG0001526,PF01075.20,Glyco_transf_9,7,1
OG0001527,PF00589.25,Phage_integrase,70,1
OG0001528,PF04422.16,FrhB_FdhB_N,64,0.5
OG0001528,PF04432.16,FrhB_FdhB_C,64,0.5
OG0001530,PF01810.21,LysE,73,1
OG0001531,PF13561.9,adh_short_C2,72,0.9863013698630136
OG0001531,PF00106.28,adh_short,1,0.0136986301369863
OG0001533,PF16316.8,DUF4956,67,1
OG0001534,PF04055.24,Radical_SAM,43,0.4725274725274725
OG0001534,PF13394.9,Fer4_14,40,0.43956043956043955
OG0001534,PF13353.9,Fer4_12,8,0.08791208791208792
OG0001535,PF07722.16,Peptidase_C26,45,0.625
OG0001535,PF00117.31,GATase,27,0.375
OG0001539,PF02734.20,Dak2,71,1
OG0001540,PF08757.14,CotH,14,1
OG0001541,PF06892.14,Phage_CP76,14,1
OG0001542,PF12594.11,DUF3764,67,1
OG0001543,PF08410.13,DUF1737,70,1
OG0001544,PF00581.23,Rhodanese,67,1
OG0001546,PF00127.23,Copper-bind,70,1
OG0001547,PF08975.13,2H-phosphodiest,70,1
OG0001548,PF09359.13,VTC,83,1
OG0001549,PF17836.4,PglD_N,63,0.5526315789473685
OG0001549,PF00132.27,Hexapep,34,0.2982456140350877
OG0001549,PF14602.9,Hexapep_2,14,0.12280701754385964
OG0001549,PF00364.25,Biotin_lipoyl,3,0.02631578947368421
OG0001551,PF06808.15,DctM,69,1
OG0001552,PF04290.15,DctQ,69,1
OG0001553,PF08547.15,CIA30,69,1
OG0001554,PF13444.9,Acetyltransf_5,65,0.9848484848484849
OG0001554,PF02540.20,NAD_synthase,1,0.015151515151515152
OG0001555,PF04519.16,Bactofilin,68,1
OG0001556,PF06776.15,IalB,68,1
OG0001557,PF08241.15,Methyltransf_11,43,0.6615384615384615
OG0001557,PF13847.9,Methyltransf_31,18,0.27692307692307694
OG0001557,PF13489.9,Methyltransf_23,2,0.03076923076923077
OG0001557,PF13649.9,Methyltransf_25,2,0.03076923076923077
OG0001558,PF14518.9,Haem_oxygenas_2,47,0.7014925373134329
OG0001558,PF03070.19,TENA_THI-4,20,0.29850746268656714
OG0001560,PF02350.22,Epimerase_2,66,1
OG0001563,PF00232.21,Glyco_hydro_1,91,1
OG0001564,PF12973.10,Cupin_7,68,1
OG0001565,PF13469.9,Sulfotransfer_3,1,1
OG0001566,PF13419.9,HAD_2,25,0.6097560975609756
OG0001566,PF00483.26,NTP_transferase,16,0.3902439024390244
OG0001567,PF05721.16,PhyH,66,1
OG0001568,PF07681.15,DoxX,32,1
OG0001569,PF05170.17,AsmA,6,1
OG0001570,PF03781.19,FGE-sulfatase,130,0.6666666666666666
OG0001570,PF12867.10,DinB_2,65,0.3333333333333333
OG0001571,PF12804.10,NTP_transf_3,49,0.765625
OG0001571,PF00483.26,NTP_transferase,7,0.109375
OG0001571,PF01381.25,HTH_3,5,0.078125
OG0001571,PF12844.10,HTH_19,2,0.03125
OG0001571,PF04101.19,Glyco_tran_28_C,1,0.015625
OG0001572,PF00682.22,HMGL-like,62,0.9253731343283582
OG0001572,PF07836.14,DmpG_comm,5,0.07462686567164178
OG0001574,PF03781.19,FGE-sulfatase,64,1
OG0001575,PF10517.12,DM13,64,1
OG0001576,PF00884.26,Sulfatase,1,1
OG0001579,PF07883.14,Cupin_2,63,1
OG0001580,PF00497.23,SBP_bac_3,62,1
OG0001581,PF07286.15,D-Glu_cyclase,62,1
OG0001582,PF03972.17,MmgE_PrpD,62,0.5
OG0001582,PF19305.2,MmgE_PrpD_C,62,0.5
OG0001584,PF13649.9,Methyltransf_25,18,0.72
OG0001584,PF08242.15,Methyltransf_12,3,0.12
OG0001584,PF00534.23,Glycos_transf_1,1,0.04
OG0001584,PF08241.15,Methyltransf_11,1,0.04
OG0001584,PF13489.9,Methyltransf_23,1,0.04
OG0001584,PF13847.9,Methyltransf_31,1,0.04
OG0001585,PF12951.10,PATR,662,0.9749631811487481
OG0001585,PF03797.22,Autotransporter,12,0.017673048600883652
OG0001585,PF12810.10,Gly_rich,5,0.007363770250368188
OG0001586,PF16576.8,HlyD_D23,36,0.5806451612903226
OG0001586,PF13437.9,HlyD_3,23,0.3709677419354839
OG0001586,PF13533.9,Biotin_lipoyl_2,3,0.04838709677419355
OG0001587,PF00724.23,Oxidored_FMN,59,0.9516129032258065
OG0001587,PF13450.9,NAD_binding_8,3,0.04838709677419355
OG0001588,PF13419.9,HAD_2,57,1
OG0001589,PF13367.9,PrsW-protease,60,1
OG0001590,PF00583.28,Acetyltransf_1,5,0.5
OG0001590,PF00551.22,Formyl_trans_N,4,0.4
OG0001590,PF13302.10,Acetyltransf_3,1,0.1
OG0001592,PF13640.9,2OG-FeII_Oxy_3,54,0.9152542372881356
OG0001592,PF13661.9,2OG-FeII_Oxy_4,4,0.06779661016949153
OG0001592,PF05050.15,Methyltransf_21,1,0.01694915254237288
OG0001593,PF00743.22,FMO-like,30,0.5172413793103449
OG0001593,PF13738.9,Pyr_redox_3,27,0.46551724137931033
OG0001593,PF13450.9,NAD_binding_8,1,0.017241379310344827
OG0001595,PF13437.9,HlyD_3,37,0.6166666666666667
OG0001595,PF16576.8,HlyD_D23,23,0.38333333333333336
OG0001596,PF00528.25,BPD_transp_1,59,1
OG0001597,PF10067.12,DUF2306,60,1
OG0001598,PF04773.16,FecR,5,1
OG0001599,PF07715.18,Plug,56,0.5436893203883495
OG0001599,PF00593.27,TonB_dep_Rec,47,0.4563106796116505
OG0001600,PF02931.26,Neur_chan_LBD,9,0.9
OG0001600,PF00595.27,PDZ,1,0.1
OG0001601,PF00266.22,Aminotran_5,8,1
OG0001603,PF04116.16,FA_hydroxylase,59,1
OG0001605,PF09339.13,HTH_IclR,58,0.5420560747663551
OG0001605,PF01614.21,IclR,49,0.45794392523364486
OG0001607,PF07963.15,N_methyl,53,1
OG0001608,PF01476.23,LysM,127,1
OG0001609,PF07963.15,N_methyl,4,1
OG0001610,PF15890.8,Peptidase_Mx1,59,1
OG0001611,PF00908.20,dTDP_sugar_isom,35,0.6862745098039216
OG0001611,PF05523.14,FdtA,16,0.3137254901960784
OG0001613,PF12705.10,PDDEXK_1,58,1
OG0001614,PF13463.9,HTH_27,9,1
OG0001615,PF07690.19,MFS_1,58,1
OG0001616,PF07702.16,UTRA,56,0.49557522123893805
OG0001616,PF00392.24,GntR,55,0.48672566371681414
OG0001616,PF13489.9,Methyltransf_23,2,0.017699115044247787
OG0001617,PF07883.14,Cupin_2,58,1
OG0001620,PF00004.32,AAA,58,0.5
OG0001620,PF17866.4,AAA_lid_6,58,0.5
OG0001622,PF04350.16,PilO,3,1
OG0001623,PF13231.9,PMT_2,14,1
OG0001624,PF08241.15,Methyltransf_11,45,0.8181818181818182
OG0001624,PF13489.9,Methyltransf_23,10,0.18181818181818182
OG0001626,PF00391.26,PEP-utilizers,53,0.7361111111111112
OG0001626,PF01326.22,PPDK_N,18,0.25
OG0001626,PF05050.15,Methyltransf_21,1,0.013888888888888888
OG0001627,PF06245.14,DUF1015,53,1
OG0001628,PF13795.9,HupE_UreJ_2,78,1
OG0001629,PF16576.8,HlyD_D23,25,0.6756756756756757
OG0001629,PF13533.9,Biotin_lipoyl_2,9,0.24324324324324326
OG0001629,PF13437.9,HlyD_3,3,0.08108108108108109
OG0001631,PF13385.9,Laminin_G_3,57,1
OG0001632,PF00126.30,HTH_1,57,0.5
OG0001632,PF03466.23,LysR_substrate,57,0.5
OG0001634,PF00383.26,dCMP_cyt_deam_1,56,1
OG0001636,PF02522.17,Antibiotic_NAT,54,1
